Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Pakaian Pria,Celana Jeans Hitam Pria Jeans Panjang Pensil Skinny Semi Slim Fit Cowok Cowo Pria Bahan Denim Stretch Terbaru I Jeans Cowok I Jeans Pria,celana jeans,celana jeans hitam pria jeans panjang pensil skinny semi slim fit cowok cowo pria bahan denim stretch terbaru i jeans cowok i jeans pria,celana jeans jeans pensil skinny semi slim denim stretch jeans jeans,celana jeans jeans pensil skinny semi slim denim stretch jeans jeans,24.0,11.0,13.0,54.2
Shopee,Pakaian Pria,JAKET JEANS PRIA/ JAKET COWOK/ JAKET PRIA THE BERRY JAKET KERAH TB JAKET RESLETING,jaket jeans,jaket jeans pria jaket cowok jaket pria the berry jaket kerah tb jaket resleting,jaket jeans jaket jaket the berry jaket kerah tb jaket resleting,jaket jeans jaket jaket the berry jaket kerah tb jaket resleting,14.0,11.0,3.0,21.4
Shopee,Pakaian Pria,Celana Jeans Pria BLUE SKY WHISKER Skinny Fit Biru Langit,celana jeans,celana jeans pria blue sky whisker skinny fit biru langit,celana jeans blue sky whisker skinny langit,celana jeans blue sky whisker skinny langit,10.0,7.0,3.0,30.0
Shopee,Pakaian Pria,HILLBOSS Jaket Denim Jeans Pria Regular Fit Non Stretch Washed Dark Grey - Benza JCKT004,jaket denim,hillboss jaket denim jeans pria regular fit non stretch washed dark grey benza jckt,hillboss jaket denim jeans non stretch washed dark grey benza jckt,hillboss jaket denim jeans non stretch washed dark grey benza jckt,15.0,11.0,4.0,26.7
Shopee,Pakaian Pria,Celana Jeans Pria Jumbo/ Bahan Melar Big Size,celana jeans,celana jeans pria jumbo bahan melar big size,celana jeans big,celana jeans big,8.0,3.0,5.0,62.5
Shopee,Pakaian Pria,CELANA PANJANG JCC DISTRO PENSIL STREET SOFTJEANS MELAR,celana jeans,celana panjang jcc distro pensil street softjeans melar,celana jcc pensil street softjeans,celana jcc pensil street softjeans,8.0,5.0,3.0,37.5
Shopee,Pakaian Pria,CELANA JEANS PRIA 27 38 Bahan Bagus Ufc Venum Mma Pantai Gym Lari Fitnes Wa Distro Jk KECE HITS,celana jeans,celana jeans pria bahan bagus ufc venum mma pantai gym lari fitnes wa distro jk kece hits,celana jeans bagus ufc venum mma gym lari fitnes wa jk,celana jeans bagus ufc venum mma gym lari fitnes wa jk,19.0,11.0,8.0,42.1
Shopee,Pakaian Pria,CELANA SUPER JUMBO PANJANG JEANS PRIA 52-60 /Celana Big Size Terlaris,celana jeans,celana super jumbo panjang jeans pria celana big size terlaris,celana jeans celana big,celana jeans celana big,11.0,4.0,7.0,63.6
Shopee,Pakaian Pria,Superego Denim Pants Baggy Relaxed - Snow Navy BPR01D,celana jeans,superego denim pants baggy relaxed snow navy bprd,superego denim pants baggy relaxed snow navy bprd,superego denim pants baggy relaxed snow navy bprd,9.0,8.0,1.0,11.1
Shopee,Pakaian Pria,Jeans Pria ZG BOSS Slim Fit Jeans BLUE BLACK Melar Ngaret BIRU - Regular STANDAR #Celanapriaboss #celanaboss #jeanszegoboss,celana jeans,jeans pria zg boss slim fit jeans blue black melar ngaret biru regular standar celanapriaboss celanaboss jeanszegoboss,jeans zg boss slim jeans blue black ngaret celanapriaboss celanaboss jeanszegoboss,jeans zg boss slim jeans blue black ngaret celanapriaboss celanaboss jeanszegoboss,18.0,11.0,7.0,38.9
Shopee,Pakaian Pria,Celana Panjang Jeans Mc Wiscer Original Slimpit,celana jeans,celana panjang jeans mc wiscer original slimpit,celana jeans mc wiscer slimpit,celana jeans mc wiscer slimpit,7.0,5.0,2.0,28.6
Shopee,Pakaian Pria,Celana Panjang Jalanan Bom hiphop jalan raya di jalan pasang gaya getaran pria gaya desain,celana hiphop,celana panjang jalanan bom hiphop jalan raya di jalan pasang gaya getaran pria gaya desain,celana bom hiphop jalan jalan getaran desain,celana bom hiphop jalan jalan getar desain,15.0,7.0,8.0,53.3
Shopee,Pakaian Pria,HILLBOSS Celana Jeans Pendek Denim Pria Non Stretch Ice Blue - Sydney NS005,celana jeans,hillboss celana jeans pendek denim pria non stretch ice blue sydney ns,hillboss celana jeans denim non stretch ice blue sydney ns,hillboss celana jeans denim non stretch ice blue sydney ns,13.0,10.0,3.0,23.1
Shopee,Pakaian Pria,promo cuci gudang Celana panjang jeans pria lois terlaris termurah bisa bayar ditempat [ COD ]/jeans.id/floral_store/tolan_store/bsclothing,celana jeans,promo cuci gudang celana panjang jeans pria lois terlaris termurah bisa bayar ditempat cod jeansidfloralstoretolanstorebsclothing,celana jeans lois jeansidfloralstoretolanstorebsclothing,celana jeans lois jeansidfloralstoretolanstorebsclothing,16.0,4.0,12.0,75.0
Shopee,Pakaian Pria,HILLBOSS Celana Jeans Panjang Pria Super Skinny Fit Stretch Brown - SSF001,celana jeans,hillboss celana jeans panjang pria super skinny fit stretch brown ssf,hillboss celana jeans skinny stretch brown ssf,hillboss celana jeans skinny stretch brown ssf,12.0,7.0,5.0,41.7
Shopee,Pakaian Pria,PAKET 2 PCS - Celana Jeans Pria Panjang Slimfit Melar Celana Jeans Pria Skinny,celana jeans,paket pcs celana jeans pria panjang slimfit melar celana jeans pria skinny,celana jeans slimfit celana jeans skinny,celana jeans slimfit celana jeans skinny,14.0,6.0,8.0,57.1
Shopee,Pakaian Pria,Celana jeans jumbo pria big size 40-52,celana jeans,celana jeans jumbo pria big size,celana jeans big,celana jeans big,7.0,3.0,4.0,57.1
Shopee,Pakaian Pria,Celana Panjang Ovss Denim Carrot-Fit (3 Warna),celana ovss denim,celana panjang ovss denim carrotfit warna,celana ovss denim carrotfit,celana ovss denim carrotfit,7.0,4.0,3.0,42.9
Shopee,Pakaian Pria,Code Male - Olimpico Celana Jeans Panjang Pria / Denim Pants Warna Stone,celana jeans,code male olimpico celana jeans panjang pria denim pants warna stone,code male olimpico celana jeans denim pants stone,code male olimpico celana jeans denim pants stone,13.0,8.0,5.0,38.5
Shopee,Pakaian Pria,HILLBOSS Kemeja Jeans Lengan Pendek Pria Biru Jamie - Casual Denim Shirt Two Tone Medium Blue - DS005,kemeja jeans,hillboss kemeja jeans lengan pendek pria biru jamie casual denim shirt two tone medium blue ds,hillboss kemeja jeans lengan jamie casual denim shirt two tone blue ds,hillboss kemeja jeans lengan jamie casual denim shirt two tone blue ds,18.0,12.0,6.0,33.3
Shopee,Pakaian Pria,Celana Jeans Sobek Pria Jumbo Black Viper Black Baron 34-39 Original Slimfit Strech Terbaru Korean Style,celana jeans,celana jeans sobek pria jumbo black viper black baron original slimfit strech terbaru korean style,celana jeans sobek black viper black baron slimfit strech korean style,celana jeans sobek black viper black baron slimfit strech korean style,16.0,11.0,5.0,31.2
Shopee,Pakaian Pria,ZEE Louis - Celana zee louis Slim Fit ASLI Original - JEANS PRIA,celana jeans,zee louis celana zee louis slim fit asli original jeans pria,zee louis celana zee louis slim jeans,zee louis celana zee louis slim jeans,13.0,7.0,6.0,46.2
Shopee,Pakaian Pria,Celana Lecaso Original // Jeans Pria Terlaris // Jeans Pria murah kualitas Import,celana jeans,celana lecaso original jeans pria terlaris jeans pria murah kualitas import,celana lecaso jeans jeans,celana lecaso jeans jeans,13.0,4.0,9.0,69.2
Shopee,Pakaian Pria,Celana Jeans Pria Celana Jeans Panjang Putih Strech Celana Denim Slimfit,celana jeans,celana jeans pria celana jeans panjang putih strech celana denim slimfit,celana jeans celana jeans strech celana denim slimfit,celana jeans celana jeans strech celana denim slimfit,11.0,8.0,3.0,27.3
Shopee,Pakaian Pria,Celana Pria Jeans Premium Panjang 100cm Cream Slimfit / Celana Soft Jeans Naomi Carbone,celana jeans,celana pria jeans premium panjang cm cream slimfit celana soft jeans naomi carbone,celana jeans cream slimfit celana soft jeans naomi carbone,celana jeans cream slimfit celana soft jeans naomi carbone,14.0,9.0,5.0,35.7
Shopee,Pakaian Pria,KBCollections Celana Panjang skinny jeans Abu Whisker Pria J-006,celana jeans,kbcollections celana panjang skinny jeans abu whisker pria j,kbcollections celana skinny jeans abu whisker,kbcollections celana skinny jeans abu whisker,9.0,6.0,3.0,33.3
Shopee,Pakaian Pria,Celana Jeans Panjang Slimfit Pria l Clana Denim Casual Standart Laki Laki Celana Panjang Pria,celana jeans,celana jeans panjang slimfit pria l clana denim casual standart laki laki celana panjang pria,celana jeans slimfit clana denim casual standart celana,celana jeans slimfit clana denim casual standart celana,15.0,8.0,7.0,46.7
Shopee,Pakaian Pria,Celana jeans panjang pria Korean style celana jeans remaja celana kulot jeans celana pinggang karet loose jeans celana jeans gombrong celana pria jeans,celana jeans,celana jeans panjang pria korean style celana jeans remaja celana kulot jeans celana pinggang karet loose jeans celana jeans gombrong celana pria jeans,celana jeans korean style celana jeans celana kulot jeans celana pinggang loose jeans celana jeans gombrong celana jeans,celana jeans korean style celana jeans celana kulot jeans celana pinggang loose jeans celana jeans gombrong celana jeans,23.0,18.0,5.0,21.7
Shopee,Pakaian Pria,LOD.DENIM - Celana Panjang Jeans Biker Ripped Denim Skinnyfit Slimfit Stretch Premium High Quality - BLACKWIDOW,celana jeans,loddenim celana panjang jeans biker ripped denim skinnyfit slimfit stretch premium high quality blackwidow,loddenim celana jeans biker ripped denim skinnyfit slimfit stretch high quality blackwidow,loddenim celana jeans biker ripped denim skinnyfit slimfit stretch high quality blackwidow,16.0,12.0,4.0,25.0
Shopee,Pakaian Pria,MC WISCER Celana Pendek Pria Jeans Denim Polos Model Skinny Distro Dewasa Kualitas Tinggi Tahan Lama,celana jeans,mc wiscer celana pendek pria jeans denim polos model skinny distro dewasa kualitas tinggi tahan lama,mc wiscer celana jeans denim skinny tahan,mc wiscer celana jeans denim skinny tahan,16.0,7.0,9.0,56.2
Shopee,Pakaian Pria,Celana Pendek Jeans Jumbo pria real Bigsize 39-52,celana jeans,celana pendek jeans jumbo pria real bigsize,celana jeans bigsize,celana jeans bigsize,8.0,3.0,5.0,62.5
Shopee,Pakaian Pria,Celana Jeans Pria ZG BOSS Warna MASON -Regular Fit #JinsPriaKualitasTinggi #JeansBerkualitas#boss,celana jeans,celana jeans pria zg boss warna mason regular fit jinspriakualitastinggi jeansberkualitasboss,celana jeans zg boss mason jinspriakualitastinggi jeansberkualitasboss,celana jeans zg boss mason jinspriakualitastinggi jeansberkualitasboss,11.0,7.0,4.0,36.4
Shopee,Pakaian Pria,LA J-005 Black Washed Brown Whisker Soft Skinny Jeans Stretch - Celana Pria Panjang Pensil Hitam Jazz Fading Elegant Slim-fitting,celana jeans,la j black washed brown whisker soft skinny jeans stretch celana pria panjang pensil hitam jazz fading elegant slimfitting,la black washed brown whisker soft skinny jeans stretch celana pensil jazz fading elegant slimfitting,la black washed brown whisker soft skinny jeans stretch celana pensil jazz fading elegant slimfitting,20.0,15.0,5.0,25.0
Shopee,Pakaian Pria,CELANA PANJANG PRIA / CELANA PANJANG STANDAR PRIA / CELANA PANJANG REGULER PRIA 27 sampai 38,celana panjang,celana panjang pria celana panjang standar pria celana panjang reguler pria sampai,celana celana celana,celana celana celana,16.0,3.0,13.0,81.2
Shopee,Pakaian Pria,Hugo ghost Oryginal //Altissimo//celana premium//Sofjeans Streets Hitam pekat slim-fit melar/ celana panjang pria/ bahan tebal size 28-33,celana premium,hugo ghost oryginal altissimocelana premiumsofjeans streets hitam pekat slimfit melar celana panjang pria bahan tebal size,hugo ghost oryginal altissimocelana premiumsofjeans streets pekat slimfit celana,hugo ghost oryginal altissimocelana premiumsofjeans streets pekat slimfit celana,17.0,9.0,8.0,47.1
Shopee,Pakaian Pria,CELANA PANJANG JEANS MC WISCER ORIGINAL MODEL SOBEK TERBARU//TAMPIL KEREN//RAPI,celana jeans,celana panjang jeans mc wiscer original model sobek terbarutampil kerenrapi,celana jeans mc wiscer sobek terbarutampil kerenrapi,celana jeans mc wiscer sobek terbarutampil kerenrapi,10.0,7.0,3.0,30.0
Shopee,Pakaian Pria,Celana Jeans Panjang Stretch Slimfit 28-38 Warna Beragam,celana jeans,celana jeans panjang stretch slimfit warna beragam,celana jeans stretch slimfit,celana jeans stretch slimfit,8.0,4.0,4.0,50.0
Shopee,Pakaian Pria,Celana Panjang Jeans Pria Cheapmonday Stretch / Pensil,celana jeans,celana panjang jeans pria cheapmonday stretch pensil,celana jeans cheapmonday stretch pensil,celana jeans cheapmonday stretch pensil,8.0,5.0,3.0,37.5
Shopee,Pakaian Pria,Celana Jeans Pria Panjang Skinny Slim Fit Panjang Melar Promo Awal Tahun,celana jeans,celana jeans pria panjang skinny slim fit panjang melar promo awal tahun,celana jeans skinny slim,celana jeans skinny slim,12.0,4.0,8.0,66.7
Shopee,Pakaian Pria,JAKET JEANS DENIM HITAM FULL Bahan tebal jahitan rapih DISTRO CASUAL,jaket jeans,jaket jeans denim hitam full bahan tebal jahitan rapih distro casual,jaket jeans denim jahitan rapih casual,jaket jeans denim jahit rapih casual,11.0,6.0,5.0,45.5
Shopee,Pakaian Pria,Celana jeans pria panjang/ celana jeans pria skinny/ celana jeans pull & bear,celana jeans,celana jeans pria panjang celana jeans pria skinny celana jeans pull bear,celana jeans celana jeans skinny celana jeans pull bear,celana jeans celana jeans skinny celana jeans pull bear,13.0,9.0,4.0,30.8
Shopee,Pakaian Pria,CELANA JEANS PRIA 27 38 Bahan Bagus Ufc Venum Mma Pantai Gym Lari Fitnes Distro,celana jeans,celana jeans pria bahan bagus ufc venum mma pantai gym lari fitnes distro,celana jeans bagus ufc venum mma gym lari fitnes,celana jeans bagus ufc venum mma gym lari fitnes,15.0,9.0,6.0,40.0
Shopee,Pakaian Pria,"SSME FASHION CELANA JEANS LONGGAR LEBAR MODEL UNTUK PRIA DAN WANITA UNISEX , CELANA PANJANG BERGARIS KASUAL LONGGAR",celana jeans,ssme fashion celana jeans longgar lebar model untuk pria dan wanita unisex celana panjang bergaris kasual longgar,ssme celana jeans unisex celana bergaris kasual,ssme celana jeans unisex celana gar kasual,18.0,7.0,11.0,61.1
Shopee,Pakaian Pria,Celana Jeans Panjang Pria Celana Arman Cowok Terkini,celana jeans,celana jeans panjang pria celana arman cowok terkini,celana jeans celana arman terkini,celana jeans celana arman kini,8.0,5.0,3.0,37.5
Shopee,Pakaian Pria,"HARGA PROMO=CELANA JEANS PRIA PANJANG//CELANA JEAN PANJANG,MODEL PENSIL,SKIINY,PENCIL,NGARET,STREET,CELANA JEAN GARMEN",celana jeans,harga promocelana jeans pria panjangcelana jean panjangmodel pensilskiinypencilngaretstreetcelana jean garmen,promocelana jeans panjangcelana jean panjangmodel pensilskiinypencilngaretstreetcelana jean garmen,promocelana jeans panjangcelana jean panjangmodel pensilskiinypencilngaretstreetcelana jean garmen,10.0,8.0,2.0,20.0
Shopee,Pakaian Pria,Celana jeans standar pria/celana jeans standar/celana jeans standar reguler pria/celana jeans standar pria original 100%/celana jeans standar pria/celana jeans standart/celana jeans standard pria/celana jeans standar reguler tidak melar/,celana jeans,celana jeans standar priacelana jeans standarcelana jeans standar reguler priacelana jeans standar pria original celana jeans standar priacelana jeans standartcelana jeans standard priacelana jeans standar reguler tidak melar,celana jeans priacelana jeans standarcelana jeans priacelana jeans celana jeans priacelana jeans standartcelana jeans standard priacelana jeans,celana jeans priacelana jeans standarcelana jeans priacelana jeans celana jeans priacelana jeans standartcelana jeans standard priacelana jeans,28.0,17.0,11.0,39.3
Shopee,Pakaian Pria,CELANA JEANS PENDEK JUMBO PRIA BAHAN MELAR/STREACH,celana jeans,celana jeans pendek jumbo pria bahan melarstreach,celana jeans melarstreach,celana jeans melarstreach,7.0,3.0,4.0,57.1
Shopee,Pakaian Pria,Celana Panjang Pria Werco Denim - Celana Panjang Jeans Pria Slimfit Premium - Celana Jeans Pria Strecht Polos Garment - Celana Jeans Kasual Pria Model Distro Terbaru,celana jeans,celana panjang pria werco denim celana panjang jeans pria slimfit premium celana jeans pria strecht polos garment celana jeans kasual pria model distro terbaru,celana werco denim celana jeans slimfit celana jeans strecht garment celana jeans kasual,celana werco denim celana jeans slimfit celana jeans strecht garment celana jeans kasual,27.0,13.0,14.0,51.9
Shopee,Pakaian Pria,Jacket jeans polos pria dan wanita Bayar di tempat M_M_STORE,jacket jeans,jacket jeans polos pria dan wanita bayar di tempat mmstore,jacket jeans mmstore,jacket jeans mmstore,10.0,3.0,7.0,70.0
Shopee,Pakaian Pria,LGIS JENAS CELANA PANJANG PRIA / CELANA PANJANG PRIA BERKUALITAS TERBAIK,celana jeans,lgis jenas celana panjang pria celana panjang pria berkualitas terbaik,lgis jenas celana celana terbaik,lgis jenas celana celana baik,11.0,5.0,6.0,54.5
Shopee,Pakaian Pria,CELANA JEANS PRIA/SKINNY JEANS STREET MELAR ELASTIS NYAMAN DIPAKAI/BAHAN SOFJEANS DENIM UK 27 SAMPAI 38/BISA COD CEK DULU,celana jeans,celana jeans priaskinny jeans street melar elastis nyaman dipakaibahan sofjeans denim uk sampai bisa cod cek dulu,celana jeans priaskinny jeans street dipakaibahan sofjeans denim uk cek,celana jeans priaskinny jeans street dipakaibahan sofjeans denim uk cek,18.0,10.0,8.0,44.4
